survey_date,ano_ref,dlsp_focus_med_pct_pib,numeroRespondentes
2021-03-09,2023,67.2,13
2021-03-09,2024,70.3,11
2021-03-09,2025,71.2,11
2021-03-10,2021,64.44,16
2021-03-10,2022,66.0,15
2021-03-10,2023,67.2,13
2021-03-10,2024,70.3,11
2021-03-10,2025,71.2,11
2021-03-11,2021,64.78,15
2021-03-11,2022,66.0,14
2021-03-11,2023,67.6,12
2021-03-11,2024,70.3,10
2021-03-11,2025,71.35,10
2021-03-12,2021,65.0,17
2021-03-12,2022,66.2,16
2021-03-12,2023,68.15,14
2021-03-12,2024,71.1,12
2021-03-12,2025,72.1,12
2021-03-15,2021,64.78,17
2021-03-15,2022,66.2,16
2021-03-15,2023,67.7,14
2021-03-15,2024,71.1,12
2021-03-15,2025,72.1,12
2021-03-16,2021,64.78,17
2021-03-16,2022,66.2,16
2021-03-16,2023,67.7,14
2021-03-16,2024,71.1,12
2021-03-16,2025,72.1,12
2021-03-17,2021,64.69,18
2021-03-17,2022,66.0,17
2021-03-17,2023,67.7,14
2021-03-17,2024,71.1,12
2021-03-17,2025,72.1,12
2021-03-18,2021,64.69,18
2021-03-18,2022,66.0,17
2021-03-18,2023,67.7,14
2021-03-18,2024,71.1,12
2021-03-18,2025,72.1,12
2021-03-19,2021,64.69,18
2021-03-19,2022,66.0,17
2021-03-19,2023,67.7,14
2021-03-19,2024,71.1,12
2021-03-19,2025,72.1,12
2021-03-22,2021,64.6,17
2021-03-22,2022,66.0,16
2021-03-22,2023,68.0,13
2021-03-22,2024,70.3,11
2021-03-22,2025,71.8,11
2021-03-23,2021,64.69,18
2021-03-23,2022,66.0,16
2021-03-23,2023,68.0,13
2021-03-23,2024,70.3,11
2021-03-23,2025,71.8,11
2021-03-24,2021,64.69,18
2021-03-24,2022,66.0,16
2021-03-24,2023,68.0,13
2021-03-24,2024,70.3,11
2021-03-24,2025,71.8,11
2021-03-25,2021,64.69,18
2021-03-25,2022,66.0,16
2021-03-25,2023,68.0,13
2021-03-25,2024,70.3,11
2021-03-25,2025,71.8,11
2021-03-26,2021,64.8,16
2021-03-26,2022,66.2,14
2021-03-26,2023,68.1,11
2021-03-26,2024,71.9,9
2021-03-26,2025,71.8,9
2021-03-29,2021,64.6,15
2021-03-29,2022,66.2,14
2021-03-29,2023,68.1,11
2021-03-29,2024,71.9,9
2021-03-29,2025,71.8,9
2021-03-30,2021,64.6,15
2021-03-30,2022,66.2,14
2021-03-30,2023,68.1,11
2021-03-30,2024,71.9,9
2021-03-30,2025,71.8,9
2021-03-31,2021,64.35,4
2021-03-31,2022,68.4,4
2021-03-31,2023,68.55,2
2021-03-31,2024,70.35,2
2021-03-31,2025,71.8,2
2021-04-01,2021,64.6,5
2021-04-01,2022,68.4,4
2021-04-01,2023,68.55,2
2021-04-01,2024,70.35,2
2021-04-01,2025,71.8,2
2021-04-05,2021,65.0,3
2021-04-05,2022,70.1751,1
2021-04-05,2023,69.2,10
2021-04-05,2024,71.9,9
2021-04-05,2025,71.8,9
2021-04-06,2021,65.0,3
2021-04-06,2022,69.8022,1
2021-04-06,2023,69.2,10
2021-04-06,2024,71.9,9
2021-04-06,2025,71.8,9
2021-04-07,2021,64.8,4
2021-04-07,2022,66.9011,2
2021-04-07,2023,67.4,1
2021-04-07,2024,69.0,1
2021-04-07,2025,68.8,1
2021-04-08,2021,64.8,4
2021-04-08,2022,66.9011,2
2021-04-08,2023,67.4,1
2021-04-08,2024,69.0,1
2021-04-08,2025,68.8,1
2021-04-09,2021,64.6,5
2021-04-09,2022,67.35,4
2021-04-09,2023,70.3,3
2021-04-09,2024,72.7,3
2021-04-09,2025,74.5,3
2021-04-12,2021,63.4,4
2021-04-12,2022,67.35,4
2021-04-12,2023,70.3,3
2021-04-12,2024,72.7,3
2021-04-12,2025,74.5,3
2021-04-13,2021,63.4,4
2021-04-13,2022,67.35,4
2021-04-13,2023,70.3,3
2021-04-13,2024,72.7,3
2021-04-13,2025,74.5,3
2021-04-14,2021,63.4,4
2021-04-14,2022,67.35,4
2021-04-14,2023,70.3,3
2021-04-14,2024,72.7,3
2021-04-14,2025,74.5,3
2021-04-15,2021,64.8,6
2021-04-15,2022,67.35,6
2021-04-15,2023,70.3,5
2021-04-15,2024,71.9,5
2021-04-15,2025,71.5,5
2021-04-16,2021,64.8,6
2021-04-16,2022,67.25,6
2021-04-16,2023,69.0,5
2021-04-16,2024,70.45,4
2021-04-16,2025,70.8,4
2021-04-19,2021,65.0,6
2021-04-19,2022,67.25,6
2021-04-19,2023,69.0,5
2021-04-19,2024,70.45,4
2021-04-19,2025,71.5,3
2021-04-20,2021,65.0,7
2021-04-20,2022,68.5,7
2021-04-20,2023,69.0,5
2021-04-20,2024,70.45,4
2021-04-20,2025,71.5,3
2021-04-22,2021,65.0,8
2021-04-22,2022,67.45,8
2021-04-22,2023,69.65,6
2021-04-22,2024,71.9,5
2021-04-22,2025,73.8,4
2021-04-23,2021,64.0,10
2021-04-23,2022,66.3,10
2021-04-23,2023,69.65,8
2021-04-23,2024,72.05,6
2021-04-23,2025,75.4,5
2021-04-26,2021,64.0,11
2021-04-26,2022,66.4,11
2021-04-26,2023,70.3,9
2021-04-26,2024,73.5,7
2021-04-26,2025,75.75,6
2021-04-27,2021,64.0,10
2021-04-27,2022,67.45,10
2021-04-27,2023,70.5,8
2021-04-27,2024,73.75,6
2021-04-27,2025,75.75,6
2021-04-28,2021,64.0,9
2021-04-28,2022,66.4,9
2021-04-28,2023,70.5,8
2021-04-28,2024,73.75,6
2021-04-28,2025,75.75,6
2021-04-29,2021,65.05,8
2021-04-29,2022,67.8469,8
2021-04-29,2023,70.7,7
2021-04-29,2024,73.5,5
2021-04-29,2025,75.4,5
2021-04-30,2021,66.3265,6
2021-04-30,2022,69.4938,5
2021-04-30,2023,71.45,4
2021-04-30,2024,74.2,3
2021-04-30,2025,76.1,3
2021-05-03,2021,65.6,4
2021-05-03,2022,69.1,3
2021-05-03,2023,70.8,3
2021-05-03,2024,73.05,2
2021-05-03,2025,73.8,2
2021-05-04,2021,65.6,4
2021-05-04,2022,69.1,3
2021-05-04,2023,70.8,3
2021-05-04,2024,73.05,2
2021-05-04,2025,73.8,2
2021-05-05,2021,66.1,5
2021-05-05,2022,69.45,4
2021-05-05,2023,70.8,3
2021-05-05,2024,73.05,2
2021-05-05,2025,73.8,2
2021-05-06,2021,65.6,6
2021-05-06,2022,69.1,5
2021-05-06,2023,69.9,4
2021-05-06,2024,71.9,3
2021-05-06,2025,71.5,3
2021-05-07,2021,64.8,4
2021-05-07,2022,67.8,4
2021-05-07,2023,70.2,3
2021-05-07,2024,73.0,3
2021-05-07,2025,74.9,3
2021-05-10,2021,64.0,5
2021-05-10,2022,66.0,5
2021-05-10,2023,69.35,4
2021-05-10,2024,71.55,4
2021-05-10,2025,72.9,4
2021-05-11,2021,64.0,5
2021-05-11,2022,66.0,5
2021-05-11,2023,69.35,4
2021-05-11,2024,71.55,4
2021-05-11,2025,72.9,4
2021-05-12,2021,65.05,6
2021-05-12,2022,67.55,6
2021-05-12,2023,70.2,5
2021-05-12,2024,71.9,5
2021-05-12,2025,71.5,5
2021-05-13,2021,65.05,6
2021-05-13,2022,67.75,6
2021-05-13,2023,70.3,5
2021-05-13,2024,73.0,5
2021-05-13,2025,74.9,5
2021-05-14,2021,63.75,10
2021-05-14,2022,66.2,10
2021-05-14,2023,69.0,7
2021-05-14,2024,70.2,6
2021-05-14,2025,70.0,6
2021-05-17,2021,63.35,8
2021-05-17,2022,66.2,8
2021-05-17,2023,69.65,6
2021-05-17,2024,71.9,5
2021-05-17,2025,71.5,5
2021-05-18,2021,63.5,9
2021-05-18,2022,66.4,9
2021-05-18,2023,69.65,6
2021-05-18,2024,71.9,5
2021-05-18,2025,71.5,5
2021-05-19,2021,63.2,9
2021-05-19,2022,66.0,9
2021-05-19,2023,67.95,6
2021-05-19,2024,69.0,5
2021-05-19,2025,71.1,5
2021-05-20,2021,63.35,8
2021-05-20,2022,65.2,8
2021-05-20,2023,66.9,5
2021-05-20,2024,68.75,4
2021-05-20,2025,69.8,4
2021-05-21,2021,64.0,7
2021-05-21,2022,66.0,7
2021-05-21,2023,68.05,6
2021-05-21,2024,69.0,5
2021-05-21,2025,71.1,5
2021-05-24,2021,64.8963,8
2021-05-24,2022,67.0,8
2021-05-24,2023,68.05,6
2021-05-24,2024,69.0,5
2021-05-24,2025,71.1,5
2021-05-25,2021,65.15,8
2021-05-25,2022,67.0,8
2021-05-25,2023,68.05,6
2021-05-25,2024,69.0,5
2021-05-25,2025,71.1,5
2021-05-26,2021,64.0,9
2021-05-26,2022,66.0,9
2021-05-26,2023,68.05,6
2021-05-26,2024,68.6,5
2021-05-26,2025,69.4,5
2021-05-27,2021,64.0,9
2021-05-27,2022,66.0,9
2021-05-27,2023,68.05,6
2021-05-27,2024,68.6,5
2021-05-27,2025,69.4,5
2021-05-28,2021,64.35,8
2021-05-28,2022,66.0,7
2021-05-28,2023,65.7,4
2021-05-28,2024,67.3,2
2021-05-28,2025,69.1,2
2021-05-31,2021,64.0,9
2021-05-31,2022,65.35,8
2021-05-31,2023,65.0,5
2021-05-31,2024,68.0,3
2021-05-31,2025,69.1,2
2021-06-01,2021,64.1586,10
2021-06-01,2022,66.0,9
2021-06-01,2023,67.0,6
2021-06-01,2024,69.95,4
2021-06-01,2025,71.5,3
2021-06-02,2021,64.0,9
2021-06-02,2022,65.35,8
2021-06-02,2023,67.8,7
2021-06-02,2024,70.8,5
2021-06-02,2025,72.4,4
2021-06-04,2021,62.75,11
2021-06-04,2022,64.6,10
2021-06-04,2023,66.3,9
2021-06-04,2024,67.9,7
2021-06-04,2025,68.95,6
2021-06-07,2021,62.375,10
2021-06-07,2022,64.3742,10
2021-06-07,2023,66.7,9
2021-06-07,2024,67.95,8
2021-06-07,2025,69.2,7
2021-06-08,2021,61.75,10
2021-06-08,2022,64.3742,10
2021-06-08,2023,66.75,8
2021-06-08,2024,67.9,7
2021-06-08,2025,69.2,7
2021-06-09,2021,61.5,11
2021-06-09,2022,64.5,11
2021-06-09,2023,66.8,9
2021-06-09,2024,68.7,8
2021-06-09,2025,69.2,7
2021-06-10,2021,62.9586,11
2021-06-10,2022,64.5836,11
2021-06-10,2023,66.8,8
2021-06-10,2024,68.9,7
2021-06-10,2025,68.85,6
2021-06-11,2021,62.1,13
2021-06-11,2022,64.5,13
2021-06-11,2023,66.85,10
2021-06-11,2024,68.9,9
2021-06-11,2025,69.65,8
2021-06-14,2021,62.3,12
2021-06-14,2022,64.5418,12
2021-06-14,2023,66.9,9
2021-06-14,2024,68.9,8
2021-06-14,2025,68.9,7
2021-06-15,2021,62.5,11
2021-06-15,2022,64.5,11
2021-06-15,2023,66.9,9
2021-06-15,2024,68.9,8
2021-06-15,2025,68.9,7
2021-06-16,2021,62.3,10
2021-06-16,2022,64.3742,10
2021-06-16,2023,66.7,8
2021-06-16,2024,68.5,7
2021-06-16,2025,68.5,7
2021-06-17,2021,62.1,10
2021-06-17,2022,63.85,10
2021-06-17,2023,66.6,9
2021-06-17,2024,67.9,8
2021-06-17,2025,68.6,8
2021-06-18,2021,62.5,7
2021-06-18,2022,64.1,7
2021-06-18,2023,66.2,6
2021-06-18,2024,67.9,5
2021-06-18,2025,67.5,5
2021-06-21,2021,62.4,8
2021-06-21,2022,63.85,8
2021-06-21,2023,66.2,6
2021-06-21,2024,67.9,5
2021-06-21,2025,67.5,5
2021-06-22,2021,62.4,8
2021-06-22,2022,63.85,8
2021-06-22,2023,66.2,6
2021-06-22,2024,67.9,5
2021-06-22,2025,67.5,5
2021-06-23,2021,61.6,11
2021-06-23,2022,63.2,11
2021-06-23,2023,65.8,9
2021-06-23,2024,67.3,8
2021-06-23,2025,67.6,8
2021-06-24,2021,61.6,9
2021-06-24,2022,62.9,9
2021-06-24,2023,65.2,7
2021-06-24,2024,66.05,6
2021-06-24,2025,66.8,6
2021-06-25,2021,61.28,8
2021-06-25,2022,62.8,8
2021-06-25,2023,64.85,6
2021-06-25,2024,66.05,4
2021-06-25,2025,66.8,4
2021-06-28,2021,62.05,8
2021-06-28,2022,63.7242,8
2021-06-28,2023,66.0,7
2021-06-28,2024,66.7,5
2021-06-28,2025,67.7,5
2021-06-29,2021,62.05,8
2021-06-29,2022,63.7242,8
2021-06-29,2023,66.0,7
2021-06-29,2024,66.7,5
2021-06-29,2025,67.7,5
2021-06-30,2021,62.5,5
2021-06-30,2022,64.5,5
2021-06-30,2023,66.2,4
2021-06-30,2024,68.1,2
2021-06-30,2025,69.4,2
2021-07-01,2021,62.5,7
2021-07-01,2022,64.6,6
2021-07-01,2023,66.2,4
2021-07-01,2024,68.1,2
2021-07-01,2025,69.4,2
2021-07-02,2021,62.3723,6
2021-07-02,2022,64.7,5
2021-07-02,2023,65.8,3
2021-07-02,2024,66.2,3
2021-07-02,2025,66.8,3
2021-07-05,2021,62.05,6
2021-07-05,2022,64.7,5
2021-07-05,2023,65.8,3
2021-07-05,2024,66.2,3
2021-07-05,2025,66.8,3
2021-07-06,2021,62.6446,9
2021-07-06,2022,64.4,8
2021-07-06,2023,65.8,4
2021-07-06,2024,67.05,4
2021-07-06,2025,67.15,4
2021-07-07,2021,62.3723,10
2021-07-07,2022,64.1,9
2021-07-07,2023,65.8,5
2021-07-07,2024,66.2,5
2021-07-07,2025,66.8,5
2021-07-08,2021,62.05,10
2021-07-08,2022,63.6609,10
2021-07-08,2023,65.8,7
2021-07-08,2024,66.2,7
2021-07-08,2025,66.8,7
2021-07-09,2021,62.1,9
2021-07-09,2022,63.7218,9
2021-07-09,2023,65.8,6
2021-07-09,2024,67.05,6
2021-07-09,2025,67.15,6
2021-07-12,2021,62.1,7
2021-07-12,2022,63.7218,7
2021-07-12,2023,65.8,5
2021-07-12,2024,66.2,5
2021-07-12,2025,66.8,5
2021-07-13,2021,61.5,5
2021-07-13,2022,63.6,5
2021-07-13,2023,64.9,4
2021-07-13,2024,65.55,4
2021-07-13,2025,66.1,4
2021-07-14,2021,61.8,4
2021-07-14,2022,63.6609,4
2021-07-14,2023,65.8,3
2021-07-14,2024,66.2,3
2021-07-14,2025,66.8,3
2021-07-15,2021,61.2938,2
2021-07-15,2022,63.6609,2
2021-07-15,2023,66.6,1
2021-07-15,2024,67.9,1
2021-07-15,2025,68.7,1
2021-07-16,2021,61.65,8
2021-07-16,2022,63.6609,8
2021-07-16,2023,65.8,7
2021-07-16,2024,67.05,6
2021-07-16,2025,67.7,6
2021-07-19,2021,61.65,10
2021-07-19,2022,63.6609,10
2021-07-19,2023,65.8,7
2021-07-19,2024,67.05,6
2021-07-19,2025,67.7,6
2021-07-20,2021,61.65,10
2021-07-20,2022,63.6609,10
2021-07-20,2023,65.8,7
2021-07-20,2024,67.05,6
2021-07-20,2025,67.7,6
2021-07-21,2021,61.5,11
2021-07-21,2022,63.6,11
2021-07-21,2023,65.7,8
2021-07-21,2024,66.8,7
2021-07-21,2025,67.5,7
2021-07-22,2021,61.65,10
2021-07-22,2022,63.6609,10
2021-07-22,2023,65.6,7
2021-07-22,2024,66.5,6
2021-07-22,2025,67.5,6
2021-07-23,2021,62.3938,8
2021-07-23,2022,64.0,7
2021-07-23,2023,66.2,4
2021-07-23,2024,67.9,3
2021-07-23,2025,67.5,3
2021-07-26,2021,62.25,8
2021-07-26,2022,63.8422,7
2021-07-26,2023,65.8,5
2021-07-26,2024,67.35,4
2021-07-26,2025,67.5,4
2021-07-27,2021,62.0,7
2021-07-27,2022,63.5711,6
2021-07-27,2023,65.95,4
2021-07-27,2024,66.8,3
2021-07-27,2025,67.5,3
2021-07-28,2021,62.5,7
2021-07-28,2022,63.6846,6
2021-07-28,2023,66.6,3
2021-07-28,2024,65.4,2
2021-07-28,2025,67.2,2
2021-07-29,2021,62.0,9
2021-07-29,2022,63.3635,8
2021-07-29,2023,65.7,5
2021-07-29,2024,67.3,3
2021-07-29,2025,68.2,3
2021-07-30,2021,62.1,9
2021-07-30,2022,63.5,9
2021-07-30,2023,65.1,6
2021-07-30,2024,66.8,3
2021-07-30,2025,67.6,3
2021-08-02,2021,62.1,7
2021-08-02,2022,63.5,7
2021-08-02,2023,65.7,5
2021-08-02,2024,67.05,2
2021-08-02,2025,67.9,2
2021-08-03,2021,62.1,7
2021-08-03,2022,63.5,7
2021-08-03,2023,65.7,5
2021-08-03,2024,67.05,2
2021-08-03,2025,67.9,2
2021-08-04,2021,61.8,6
2021-08-04,2022,63.15,6
2021-08-04,2023,65.7,5
2021-08-04,2024,67.05,2
2021-08-04,2025,67.9,2
2021-08-05,2021,62.1125,4
2021-08-05,2022,63.75,4
2021-08-05,2023,66.2,3
2021-08-05,2024,66.8,1
2021-08-05,2025,67.6,1
2021-08-06,2021,62.0,5
2021-08-06,2022,63.5,5
2021-08-06,2023,65.85,4
2021-08-06,2024,66.8,3
2021-08-06,2025,67.6,3
2021-08-09,2021,61.75,6
2021-08-09,2022,63.0886,6
2021-08-09,2023,65.5,5
2021-08-09,2024,66.5,4
2021-08-09,2025,67.75,4
2021-08-10,2021,61.5,8
2021-08-10,2022,63.0886,8
2021-08-10,2023,65.5,7
2021-08-10,2024,66.8,5
2021-08-10,2025,67.9,5
2021-08-11,2021,61.5,9
2021-08-11,2022,63.3,9
2021-08-11,2023,65.4,8
2021-08-11,2024,66.8,6
2021-08-11,2025,67.75,6
2021-08-12,2021,61.4,11
2021-08-12,2022,62.8,11
2021-08-12,2023,65.4,10
2021-08-12,2024,66.8,8
2021-08-12,2025,67.75,8
2021-08-13,2021,61.5,11
2021-08-13,2022,63.2,11
2021-08-13,2023,65.5,10
2021-08-13,2024,66.8,8
2021-08-13,2025,67.55,8
2021-08-16,2021,61.5,11
2021-08-16,2022,63.032,11
2021-08-16,2023,65.8,9
2021-08-16,2024,67.3,7
2021-08-16,2025,67.6,7
2021-08-17,2021,61.5,9
2021-08-17,2022,63.032,9
2021-08-17,2023,65.8,7
2021-08-17,2024,67.05,6
2021-08-17,2025,67.55,6
2021-08-18,2021,61.5,11
2021-08-18,2022,63.2,11
2021-08-18,2023,65.8,7
2021-08-18,2024,67.05,6
2021-08-18,2025,67.55,6
2021-08-19,2021,61.5,9
2021-08-19,2022,63.3,9
2021-08-19,2023,65.8,5
2021-08-19,2024,67.35,4
2021-08-19,2025,67.55,4
2021-08-20,2021,61.05,8
2021-08-20,2022,63.166,8
2021-08-20,2023,65.55,4
2021-08-20,2024,66.8,3
2021-08-20,2025,67.6,3
2021-08-23,2021,61.8,6
2021-08-23,2022,63.4135,6
2021-08-23,2023,65.0,3
2021-08-23,2024,66.45,2
2021-08-23,2025,67.4,2
2021-08-24,2021,61.4,8
2021-08-24,2022,63.4135,8
2021-08-24,2023,65.0,5
2021-08-24,2024,66.45,4
2021-08-24,2025,67.4,4
2021-08-25,2021,61.3,7
2021-08-25,2022,63.1556,7
2021-08-25,2023,64.65,6
2021-08-25,2024,66.5,5
2021-08-25,2025,67.6,5
2021-08-26,2021,60.9,7
2021-08-26,2022,63.1556,7
2021-08-26,2023,65.25,6
2021-08-26,2024,66.65,6
2021-08-26,2025,67.95,6
2021-08-27,2021,61.0,7
2021-08-27,2022,63.1556,7
2021-08-27,2023,65.9,5
2021-08-27,2024,66.5,5
2021-08-27,2025,68.3,5
2021-08-30,2021,61.15,8
2021-08-30,2022,63.073,8
2021-08-30,2023,65.45,6
2021-08-30,2024,66.5,6
2021-08-30,2025,67.8,6
2021-08-31,2021,61.25,6
2021-08-31,2022,63.073,6
2021-08-31,2023,65.45,4
2021-08-31,2024,66.5,4
2021-08-31,2025,67.8,4
2021-09-01,2021,61.5,5
2021-09-01,2022,63.2,5
2021-09-01,2023,65.9,3
2021-09-01,2024,66.5,3
2021-09-01,2025,67.3,3
2021-09-02,2021,61.7027,4
2021-09-02,2022,63.473,4
2021-09-02,2023,65.45,2
2021-09-02,2024,65.75,2
2021-09-02,2025,66.15,2
2021-09-03,2021,61.6027,6
2021-09-03,2022,63.073,6
2021-09-03,2023,64.0,5
2021-09-03,2024,64.5,3
2021-09-03,2025,64.4,3
2021-09-06,2021,61.3,5
2021-09-06,2022,62.946,5
2021-09-06,2023,63.85,4
2021-09-06,2024,62.1,2
2021-09-06,2025,62.75,2
2021-09-08,2021,61.3,5
2021-09-08,2022,62.946,5
2021-09-08,2023,63.85,4
2021-09-08,2024,62.1,2
2021-09-08,2025,62.75,2
2021-09-09,2021,61.1,7
2021-09-09,2022,62.946,7
2021-09-09,2023,63.85,6
2021-09-09,2024,64.475,4
2021-09-09,2025,64.85,4
2021-09-10,2021,61.1,9
2021-09-10,2022,62.946,9
2021-09-10,2023,63.85,8
2021-09-10,2024,64.475,6
2021-09-10,2025,64.85,6
2021-09-13,2021,61.2,8
2021-09-13,2022,63.073,8
2021-09-13,2023,64.5,7
2021-09-13,2024,65.8,5
2021-09-13,2025,67.1,5
2021-09-14,2021,61.2,10
2021-09-14,2022,63.2,10
2021-09-14,2023,64.9,8
2021-09-14,2024,66.0,6
2021-09-14,2025,67.1,6
2021-09-15,2021,61.1,11
2021-09-15,2022,63.2,11
2021-09-15,2023,65.3,9
2021-09-15,2024,66.2,7
2021-09-15,2025,67.1,7
2021-09-16,2021,61.0,11
2021-09-16,2022,63.073,10
2021-09-16,2023,64.9,8
2021-09-16,2024,66.15,6
2021-09-16,2025,67.25,6
2021-09-17,2021,61.0,15
2021-09-17,2022,62.973,14
2021-09-17,2023,65.6,11
2021-09-17,2024,67.3,9
2021-09-17,2025,68.2,9
2021-09-20,2021,61.0,13
2021-09-20,2022,62.973,12
2021-09-20,2023,66.2,9
2021-09-20,2024,68.15,8
2021-09-20,2025,69.2,8
2021-09-21,2021,60.95,12
2021-09-21,2022,62.946,11
2021-09-21,2023,66.2,9
2021-09-21,2024,68.15,8
2021-09-21,2025,69.2,8
2021-09-22,2021,61.0,11
2021-09-22,2022,62.973,10
2021-09-22,2023,65.45,8
2021-09-22,2024,67.3,7
2021-09-22,2025,68.2,7
2021-09-23,2021,61.05,10
2021-09-23,2022,62.973,10
2021-09-23,2023,65.45,8
2021-09-23,2024,67.3,7
2021-09-23,2025,68.2,7
2021-09-24,2021,60.6,5
2021-09-24,2022,63.023,4
2021-09-24,2023,64.5,3
2021-09-24,2024,66.015,2
2021-09-24,2025,66.935,2
2021-09-27,2021,60.6,7
2021-09-27,2022,62.773,6
2021-09-27,2023,64.3,5
2021-09-27,2024,66.015,2
2021-09-27,2025,66.935,2
2021-09-28,2021,60.6,7
2021-09-28,2022,62.773,6
2021-09-28,2023,64.3,5
2021-09-28,2024,66.015,2
2021-09-28,2025,66.935,2
2021-09-29,2021,60.8,8
2021-09-29,2022,62.946,7
2021-09-29,2023,64.4,6
2021-09-29,2024,67.0,3
2021-09-29,2025,68.0,3
2021-09-30,2021,61.0,7
2021-09-30,2022,63.023,6
2021-09-30,2023,64.5,5
2021-09-30,2024,69.3,2
2021-09-30,2025,69.85,2
2021-10-01,2021,61.0,7
2021-10-01,2022,62.946,7
2021-10-01,2023,64.15,6
2021-10-01,2024,65.55,4
2021-10-01,2025,66.1,4
2021-10-04,2021,61.0,6
2021-10-04,2022,63.05,6
2021-10-04,2023,64.3,5
2021-10-04,2024,65.55,4
2021-10-04,2025,66.1,4
2021-10-05,2021,61.0,6
2021-10-05,2022,63.05,6
2021-10-05,2023,64.3,5
2021-10-05,2024,65.55,4
2021-10-05,2025,66.1,4
2021-10-06,2021,60.2602,6
2021-10-06,2022,62.5,6
2021-10-06,2023,64.3,5
2021-10-06,2024,65.55,4
2021-10-06,2025,66.1,4
2021-10-07,2021,60.2602,6
2021-10-07,2022,62.55,6
2021-10-07,2023,64.3,5
2021-10-07,2024,65.55,4
2021-10-07,2025,66.1,4
2021-10-08,2021,59.2,3
2021-10-08,2022,62.5,3
2021-10-08,2023,66.1,2
2021-10-08,2024,68.2,2
2021-10-08,2025,69.9,2
2021-10-11,2021,59.2,4
2021-10-11,2022,62.5,3
2021-10-11,2023,66.1,2
2021-10-11,2024,68.2,2
2021-10-11,2025,69.9,2
2021-10-13,2021,60.0,6
2021-10-13,2022,62.5,5
2021-10-13,2023,66.1,2
2021-10-13,2024,68.2,2
2021-10-13,2025,69.9,2
2021-10-14,2021,60.8,7
2021-10-14,2022,62.75,6
2021-10-14,2023,65.6,3
2021-10-14,2024,66.6,3
2021-10-14,2025,67.8,3
2021-10-15,2021,60.6,9
2021-10-15,2022,63.15,8
2021-10-15,2023,66.0,4
2021-10-15,2024,67.15,4
2021-10-15,2025,68.1,4
2021-10-18,2021,60.6,11
2021-10-18,2022,62.8,10
2021-10-18,2023,65.4,5
2021-10-18,2024,67.15,4
2021-10-18,2025,68.1,4
2021-10-19,2021,60.45,10
2021-10-19,2022,62.8,10
2021-10-19,2023,65.4,5
2021-10-19,2024,67.15,4
2021-10-19,2025,68.1,4
2021-10-20,2021,59.75,8
2021-10-20,2022,62.8,8
2021-10-20,2023,65.4,5
2021-10-20,2024,67.15,4
2021-10-20,2025,68.1,4
2021-10-21,2021,59.05,8
2021-10-21,2022,62.55,8
2021-10-21,2023,65.4,5
2021-10-21,2024,67.15,4
2021-10-21,2025,68.1,4
2021-10-22,2021,59.65,10
2021-10-22,2022,62.3,10
2021-10-22,2023,64.0,8
2021-10-22,2024,65.03,7
2021-10-22,2025,65.87,7
2021-10-25,2021,60.3,9
2021-10-25,2022,63.1167,9
2021-10-25,2023,64.0,8
2021-10-25,2024,65.03,7
2021-10-25,2025,65.87,7
2021-10-26,2021,60.15,10
2021-10-26,2022,62.9584,10
2021-10-26,2023,63.7,9
2021-10-26,2024,65.03,7
2021-10-26,2025,65.87,7
2021-10-27,2021,60.3,11
2021-10-27,2022,63.1167,11
2021-10-27,2023,63.7,9
2021-10-27,2024,65.03,7
2021-10-27,2025,65.87,7
2021-10-28,2021,60.3,11
2021-10-28,2022,63.1167,11
2021-10-28,2023,65.0,9
2021-10-28,2024,66.8,7
2021-10-28,2025,67.98,7
2021-10-29,2021,59.2035,7
2021-10-29,2022,63.0,7
2021-10-29,2023,65.005,4
2021-10-29,2024,68.45,2
2021-10-29,2025,70.24,2
2021-11-01,2021,59.2035,7
2021-11-01,2022,62.9,7
2021-11-01,2023,65.005,4
2021-11-01,2024,68.45,2
2021-11-01,2025,70.24,2
2021-11-03,2021,59.1018,8
2021-11-03,2022,62.7136,8
2021-11-03,2023,65.0,5
2021-11-03,2024,66.8,3
2021-11-03,2025,67.98,3
2021-11-04,2021,59.0,7
2021-11-04,2022,62.5271,7
2021-11-04,2023,65.0,5
2021-11-04,2024,66.8,3
2021-11-04,2025,67.98,3
2021-11-05,2021,59.2035,7
2021-11-05,2022,62.5271,7
2021-11-05,2023,64.3,5
2021-11-05,2024,67.1,4
2021-11-05,2025,68.7,4
2021-11-08,2021,59.6,8
2021-11-08,2022,62.9406,8
2021-11-08,2023,65.5617,8
2021-11-08,2024,69.8,5
2021-11-08,2025,72.0,5
2021-11-09,2021,59.7,9
2021-11-09,2022,62.9812,9
2021-11-09,2023,65.5,9
2021-11-09,2024,69.8,5
2021-11-09,2025,72.0,5
2021-11-10,2021,59.85,8
2021-11-10,2022,62.9906,8
2021-11-10,2023,65.8117,8
2021-11-10,2024,69.95,4
2021-11-10,2025,72.25,4
2021-11-11,2021,59.85,8
2021-11-11,2022,62.9906,8
2021-11-11,2023,65.8117,8
2021-11-11,2024,69.95,4
2021-11-11,2025,72.25,4
2021-11-12,2021,59.45,6
2021-11-12,2022,62.9906,6
2021-11-12,2023,65.8117,6
2021-11-12,2024,69.95,2
2021-11-12,2025,72.25,2
2021-11-16,2021,59.85,6
2021-11-16,2022,63.0,5
2021-11-16,2023,65.5,5
2021-11-16,2024,70.8,2
2021-11-16,2025,74.0,2
